Year Month Day T95(degC)
2000  5 14 7.338821
2000  5 15 2.800696
2000  5 16 3.882666
2000  5 17 4.046481
2000  5 18 4.967363
2000  5 19 5.602614
2000  5 20 4.716602
2000  5 21 4.370418
2000  5 22 5.897332
2000  5 23 7.523493
2000  5 24 7.443702
2000  5 25 5.522643
2000  5 26 4.486734
2000  5 27 4.497603
2000  5 28 5.103082
2000  5 29 7.949446
2000  5 30 8.595633
2000  5 31 6.185102
2000  6  1 6.556235
2000  6  2 6.610962
2000  6  3 6.341551
2000  6  4 5.294499
2000  6  5 1.823630
2000  6  6 1.553893
2000  6  7 6.743734
2000  6  8 9.995923
2000  6  9 9.839031
2000  6 10 8.489977
2000  6 11 6.879347
2000  6 12 5.960730
2000  6 13 5.704916
2000  6 14 5.290419
2000  6 15 5.052070
2000  6 16 5.304588
2000  6 17 4.876264
2000  6 18 2.916937
2000  6 19 2.277605
2000  6 20 2.802784
2000  6 21 2.826926
2000  6 22 3.583512
2000  6 23 4.391440
2000  6 24 3.837802
2000  6 25 3.780503
2000  6 26 3.971576
2000  6 27 3.728120
2000  6 28 1.455935
2000  6 29 0.723872
2000  6 30 2.474998
2000  7  1 5.182894
2000  7  2 5.526138
2000  7  3 3.741048
2000  7  4 2.748447
2000  7  5 3.216146
2000  7  6 3.676843
2000  7  7 4.955229
2000  7  8 5.634595
2000  7  9 5.521874
2000  7 10 4.910124
2000  7 11 4.202102
2000  7 12 4.218373
2000  7 13 4.467650
2000  7 14 5.135275
2000  7 15 5.742606
2000  7 16 5.687763
2000  7 17 4.570790
2000  7 18 3.952171
2000  7 19 4.312713
2000  7 20 5.012498
2000  7 21 4.674380
2000  7 22 2.995730
2000  7 23 2.384528
2000  7 24 2.930148
2000  7 25 2.711081
2000  7 26 2.531629
2000  7 27 2.808816
2000  7 28 2.881627
2000  7 29 2.881770
2000  7 30 3.429496
2000  7 31 4.487584
2000  8  1 3.960695
2000  8  2 2.887591
2000  8  3 2.320723
2000  8  4 2.673737
2000  8  5 3.385862
2000  8  6 3.669549
2000  8  7 4.244564
2000  8  8 5.257400
2000  8  9 5.481141
2000  8 10 5.234908
2000  8 11 5.882755
2000  8 12 6.833622
2000  8 13 5.581526
2000  8 14 5.369768
2000  8 15 6.343937
2000  8 16 6.334255
2000  8 17 6.876294
2000  8 18 6.838638
2000  8 19 6.224971
2000  8 20 4.917539
2000  8 21 5.023019
2000  8 22 5.535355
2000  8 23 5.910080
2000  8 24 6.004147
2000  8 25 7.405115
2000  8 26 7.451393
2000  8 27 7.556497
2000  8 28 8.353932
2000  8 29 9.011886
2000  8 30 9.353476
2000  8 31 9.846778
2000  9  1 9.965610
2000  9  2 10.039849
2000  9  3 10.185402
2000  9  4 8.991135
2000  9  5 7.789423
2000  9  6 5.866376
2000  9  7 6.489306
2000  9  8 5.523931
2000  9  9 7.676317
2000  9 10 8.134998
2000  9 11 8.730361
2000  9 12 9.242909
2000  9 13 7.028123
2000  9 14 8.597397
2000  9 15 4.648216
2000  9 16 6.726016
2000  9 17 9.205874
2000  9 18 10.581075
2000  9 19 9.601180
2000  9 20 7.529286
2000  9 21 6.440259
2000  9 22 4.496193
2000  9 23 5.665646
2000  9 24 5.214016
2000  9 25 4.364399
2000  9 26 4.213010
2000  9 27 4.579050
2000  9 28 6.880645
2000  9 29 9.110673
2000  9 30 9.487098
2000 10  1 9.499426
2000 10  2 8.768194
2000 10  3 7.523285
2000 10  4 7.475331
2000 10  5 6.864760
2000 10  6 6.339022
2000 10  7 3.225600
2000 10  8 -2.726444
2000 10  9 0.155795
2000 10 10 3.854796
2000 10 11 6.070638
2000 10 12 7.824259
2000 10 13 8.734081
2000 10 14 9.616414
2000 10 15 8.926414
2000 10 16 6.454654
2000 10 17 7.256096
2000 10 18 10.286911
2000 10 19 14.252384
2000 10 20 13.649979
2000 10 21 10.292053
2000 10 22 9.494022
2000 10 23 8.663452
2000 10 24 9.134659
2000 10 25 10.110248
2000 10 26 10.434153
2000 10 27 10.768957
2000 10 28 9.998720
2000 10 29 7.820753
2000 10 30 8.305676
2000 10 31 9.974497
2000 11  1 12.091362
2000 11  2 12.137697
2000 11  3 9.396074
2000 11  4 7.726238
2000 11  5 7.062513
2000 11  6 7.197396
2000 11  7 6.203328
2000 11  8 7.348538
2000 11  9 7.868846
2000 11 10 7.420797
2000 11 11 3.087717
2000 11 12 2.267872
2000 11 13 1.571544
2000 11 14 1.068474
2000 11 15 0.598776
2000 11 16 0.190411
2000 11 17 0.324876
2000 11 18 -0.491403
2000 11 19 -1.184630
2000 11 20 -1.201945
2000 11 21 -1.523515
2000 11 22 -0.458863
2000 11 23 0.702938
2000 11 24 2.713978
2000 11 25 3.870103
2000 11 26 3.511260
2000 11 27 3.465193
2000 11 28 4.239897
2000 11 29 4.663549
2000 11 30 2.985313
2000 12  1 1.779915
2000 12  2 0.271610
2000 12  3 1.634826
2000 12  4 3.542199
2000 12  5 2.031397
2000 12  6 1.595914
2000 12  7 5.246536
2000 12  8 7.999257
2000 12  9 2.803317
2000 12 10 4.327811
2000 12 11 6.024142
2000 12 12 6.469282
2000 12 13 4.015372
2000 12 14 2.621060
2000 12 15 2.333212
2000 12 16 6.380319
2000 12 17 10.513582
2000 12 18 10.631854
2000 12 19 -0.567962
2000 12 20 1.643314
2000 12 21 -2.238326
2000 12 22 -2.926519
2000 12 23 -2.086900
2000 12 24 -1.403670
2000 12 25 -1.264043
2000 12 26 -2.418319
2000 12 27 0.003441
2000 12 28 4.007230
2000 12 29 1.529155
2000 12 30 0.342017
2000 12 31 0.483093
2001  1  1 -0.822089
2001  1  2 2.924838
2001  1  3 6.168408
2001  1  4 10.912904
2001  1  5 12.297295
2001  1  6 11.319754
2001  1  7 9.670800
2001  1  8 6.042954
2001  1  9 7.583896
2001  1 10 9.700893
2001  1 11 9.908882
2001  1 12 9.319603
2001  1 13 8.910460
2001  1 14 7.131219
2001  1 15 6.769472
2001  1 16 6.861886
2001  1 17 4.241613
2001  1 18 5.015979
2001  1 19 6.380511
2001  1 20 6.088983
2001  1 21 2.691077
2001  1 22 6.465737
2001  1 23 7.321333
2001  1 24 5.440001
2001  1 25 4.629164
2001  1 26 4.926222
2001  1 27 4.931552
2001  1 28 5.460111
2001  1 29 7.488494
2001  1 30 8.692315
2001  1 31 8.666156
2001  2  1 6.315243
2001  2  2 4.026636
2001  2  3 6.123060
2001  2  4 5.946867
2001  2  5 6.358506
2001  2  6 7.478855
2001  2  7 8.873551
2001  2  8 12.059196
2001  2  9 14.327846
2001  2 10 13.973686
2001  2 11 6.576792
2001  2 12 2.835632
2001  2 13 5.111179
2001  2 14 7.898848
2001  2 15 9.494024
2001  2 16 9.964224
2001  2 17 9.171798
2001  2 18 0.615788
2001  2 19 5.183980
2001  2 20 7.939858
2001  2 21 8.476370
2001  2 22 6.672702
2001  2 23 4.466233
2001  2 24 7.534684
2001  2 25 10.107902
2001  2 26 9.779411
2001  2 27 6.786520
2001  2 28 5.788859
2001  3  1 3.722820
2001  3  2 6.443333
2001  3  3 6.922032
2001  3  4 5.148367
2001  3  5 2.631496
2001  3  6 1.708393
2001  3  7 2.226742
2001  3  8 2.748873
2001  3  9 3.586838
2001  3 10 4.561807
2001  3 11 4.833916
2001  3 12 5.048831
2001  3 13 6.162662
2001  3 14 6.518583
2001  3 15 5.716439
2001  3 16 3.507869
2001  3 17 3.083275
2001  3 18 3.451524
2001  3 19 4.002527
2001  3 20 5.034528
2001  3 21 6.995912
2001  3 22 6.156758
2001  3 23 4.863906
2001  3 24 4.187361
2001  3 25 2.673196
2001  3 26 -3.454402
2001  3 27 -2.681483
2001  3 28 0.336153
2001  3 29 1.211184
2001  3 30 2.322870
2001  3 31 2.325784
2001  4  1 1.911362
2001  4  2 4.631059
2001  4  3 4.917157
2001  4  4 6.577020
2001  4  5 7.293555
2001  4  6 8.905462
2001  4  7 11.763807
2001  4  8 13.229384
2001  4  9 13.151105
2001  4 10 12.759503
2001  4 11 10.652930
2001  4 12 11.081950
2001  4 13 9.568825
2001  4 14 6.350875
2001  4 15 6.157111
2001  4 16 3.935274
2001  4 17 0.194576
2001  4 18 2.695103
2001  4 19 8.381036
2001  4 20 9.204865
2001  4 21 9.326792
2001  4 22 9.732265
2001  4 23 11.297715
2001  4 24 12.035924
2001  4 25 9.698680
2001  4 26 10.430008
2001  4 27 10.211590
2001  4 28 11.323316
2001  4 29 12.665055
2001  4 30 11.950505
2001  5  1 11.708590
2001  5  2 12.640226
2001  5  3 13.632437
2001  5  4 12.774347
2001  5  5 10.354165
2001  5  6 6.820376
2001  5  7 6.505114
2001  5  8 6.430669
2001  5  9 8.373943
2001  5 10 9.125486
2001  5 11 9.022355
2001  5 12 9.266855
2001  5 13 9.007159
2001  5 14 11.551208
2001  5 15 12.699819
2001  5 16 11.183835
2001  5 17 8.868055
2001  5 18 7.244484
2001  5 19 6.349200
2001  5 20 6.446846
2001  5 21 4.756026
2001  5 22 3.254273
2001  5 23 2.041327
2001  5 24 1.920279
2001  5 25 2.160713
2001  5 26 2.164293
2001  5 27 3.440150
2001  5 28 2.966032
2001  5 29 2.307103
2001  5 30 1.433876
2001  5 31 1.463365
2001  6  1 1.381678
2001  6  2 1.783530
2001  6  3 2.288395
2001  6  4 2.500910
2001  6  5 2.750693
2001  6  6 2.967115
2001  6  7 2.566599
2001  6  8 2.659109
2001  6  9 4.189488
2001  6 10 5.581719
2001  6 11 6.705004
2001  6 12 6.998427
2001  6 13 5.962006
2001  6 14 7.243431
2001  6 15 8.070650
2001  6 16 7.370013
2001  6 17 5.319302
2001  6 18 5.702271
2001  6 19 6.797060
2001  6 20 5.867460
2001  6 21 3.699209
2001  6 22 2.118450
2001  6 23 3.490612
2001  6 24 7.001008
2001  6 25 8.280932
2001  6 26 7.473519
2001  6 27 6.641922
2001  6 28 6.424368
2001  6 29 5.891091
2001  6 30 5.870262
2001  7  1 4.900426
2001  7  2 2.530970
2001  7  3 2.913092
2001  7  4 3.049960
2001  7  5 2.986430
2001  7  6 4.335393
2001  7  7 6.336669
2001  7  8 6.072744
2001  7  9 6.192860
2001  7 10 6.022835
2001  7 11 3.849126
2001  7 12 2.925137
2001  7 13 3.030681
2001  7 14 3.628604
2001  7 15 3.439910
2001  7 16 3.282160
2001  7 17 4.843082
2001  7 18 5.880286
2001  7 19 5.422340
2001  7 20 4.562579
2001  7 21 5.129938
2001  7 22 6.058691
2001  7 23 6.240739
2001  7 24 6.030758
2001  7 25 5.452707
2001  7 26 3.665565
2001  7 27 0.717505
2001  7 28 1.133745
2001  7 29 2.539145
2001  7 30 4.539796
2001  7 31 6.083178
2001  8  1 6.656932
2001  8  2 5.638921
2001  8  3 5.426553
2001  8  4 6.700477
2001  8  5 7.550222
2001  8  6 7.837427
2001  8  7 8.653282
2001  8  8 8.841212
2001  8  9 8.658555
2001  8 10 7.695328
2001  8 11 4.035318
2001  8 12 2.846092
2001  8 13 2.478195
2001  8 14 2.917312
2001  8 15 2.700077
2001  8 16 2.823986
2001  8 17 2.779158
2001  8 18 2.327386
2001  8 19 2.549854
2001  8 20 3.399045
2001  8 21 5.286021
2001  8 22 5.671847
2001  8 23 5.307862
2001  8 24 4.543762
2001  8 25 4.465546
2001  8 26 4.440854
2001  8 27 4.389153
2001  8 28 5.023685
2001  8 29 5.463570
2001  8 30 4.926562
2001  8 31 3.936668
2001  9  1 3.861856
2001  9  2 6.130947
2001  9  3 5.976510
2001  9  4 6.107424
2001  9  5 8.298254
2001  9  6 8.523320
2001  9  7 6.486980
2001  9  8 6.891854
2001  9  9 7.767297
2001  9 10 6.677782
2001  9 11 4.265206
2001  9 12 4.358111
2001  9 13 4.421731
2001  9 14 4.128573
2001  9 15 1.131081
2001  9 16 0.507223
2001  9 17 1.638464
2001  9 18 2.403728
2001  9 19 2.985433
2001  9 20 3.337322
2001  9 21 3.204723
2001  9 22 3.977486
2001  9 23 4.654700
2001  9 24 4.365206
2001  9 25 2.741840
2001  9 26 2.923686
2001  9 27 5.070089
2001  9 28 6.270514
2001  9 29 5.921546
2001  9 30 5.707952
2001 10  1 7.441038
2001 10  2 9.173795
2001 10  3 9.337473
2001 10  4 7.486110
2001 10  5 7.224486
2001 10  6 5.179469
2001 10  7 2.624628
2001 10  8 4.481766
2001 10  9 6.059793
2001 10 10 5.602519
2001 10 11 5.450135
2001 10 12 7.249350
2001 10 13 7.567627
2001 10 14 7.708851
2001 10 15 4.250629
2001 10 16 2.966039
2001 10 17 3.754808
2001 10 18 4.698034
2001 10 19 2.658170
2001 10 20 4.677993
2001 10 21 6.589560
2001 10 22 7.688014
2001 10 23 7.957945
2001 10 24 9.207092
2001 10 25 9.421530
2001 10 26 5.506869
2001 10 27 1.998686
2001 10 28 8.022708
2001 10 29 9.393274
2001 10 30 5.578982
2001 10 31 8.074667
2001 11  1 10.121449
2001 11  2 10.654775
2001 11  3 10.596866
2001 11  4 11.447328
2001 11  5 13.995010
2001 11  6 14.407861
2001 11  7 12.910502
2001 11  8 12.576092
2001 11  9 9.688399
2001 11 10 10.184567
2001 11 11 9.726774
2001 11 12 10.270877
2001 11 13 12.238205
2001 11 14 13.152777
2001 11 15 14.503632
2001 11 16 15.875476
2001 11 17 16.928071
2001 11 18 15.714804
2001 11 19 11.288090
2001 11 20 10.453987
2001 11 21 13.430061
2001 11 22 12.750161
2001 11 23 10.034131
2001 11 24 10.629888
2001 11 25 11.160026
2001 11 26 9.717629
2001 11 27 9.472190
2001 11 28 10.080443
2001 11 29 10.330101
2001 11 30 10.592172
2001 12  1 11.505377
2001 12  2 10.585868
2001 12  3 10.864291
2001 12  4 12.891750
2001 12  5 15.958033
2001 12  6 16.765247
2001 12  7 13.405120
2001 12  8 9.700879
2001 12  9 9.583592
2001 12 10 9.526205
2001 12 11 8.600394
2001 12 12 9.244659
2001 12 13 8.659779
2001 12 14 10.292827
2001 12 15 10.772272
2001 12 16 9.564140
2001 12 17 9.983021
2001 12 18 10.237883
2001 12 19 8.955657
2001 12 20 7.137275
2001 12 21 8.129503
2001 12 22 8.599782
2001 12 23 8.557898
2001 12 24 6.111313
2001 12 25 2.567988
2001 12 26 2.477346
2001 12 27 3.283694
2001 12 28 3.859940
2001 12 29 4.583674
2001 12 30 4.220559
2001 12 31 -0.209586
2002  1  1 -0.179814
2002  1  2 0.912928
2002  1  3 3.044358
2002  1  4 7.204842
2002  1  5 8.310020
2002  1  6 8.165369
2002  1  7 8.007352
2002  1  8 16.127727
2002  1  9 17.788970
2002  1 10 14.352747
2002  1 11 11.945099
2002  1 12 12.145879
2002  1 13 10.419019
2002  1 14 10.090773
2002  1 15 7.504040
2002  1 16 5.069857
2002  1 17 6.178062
2002  1 18 6.048980
2002  1 19 5.805203
2002  1 20 7.108864
2002  1 21 10.711745
2002  1 22 13.176173
2002  1 23 14.445554
2002  1 24 13.414139
2002  1 25 14.735884
2002  1 26 16.775001
2002  1 27 18.066063
2002  1 28 16.013900
2002  1 29 16.033318
2002  1 30 16.080157
2002  1 31 15.522729
2002  2  1 15.925517
2002  2  2 13.626530
2002  2  3 5.579298
2002  2  4 4.423104
2002  2  5 6.356495
2002  2  6 11.206952
2002  2  7 13.788109
2002  2  8 13.794066
2002  2  9 11.985079
2002  2 10 11.157523
2002  2 11 10.870809
2002  2 12 11.411183
2002  2 13 8.424123
2002  2 14 10.697250
2002  2 15 9.923078
2002  2 16 10.177043
2002  2 17 11.403138
2002  2 18 12.920747
2002  2 19 11.132955
2002  2 20 9.649946
2002  2 21 10.312551
2002  2 22 10.334843
2002  2 23 13.884856
2002  2 24 14.482583
2002  2 25 13.221165
2002  2 26 11.687313
2002  2 27 9.711444
2002  2 28 -0.091406
2002  3  1 0.669694
2002  3  2 3.286997
2002  3  3 7.024638
2002  3  4 8.166827
2002  3  5 3.835684
2002  3  6 7.579369
2002  3  7 8.721201
2002  3  8 11.943156
2002  3  9 13.638178
2002  3 10 12.093104
2002  3 11 3.386633
2002  3 12 7.555448
2002  3 13 9.884711
2002  3 14 10.365502
2002  3 15 12.180273
2002  3 16 11.868460
2002  3 17 9.316363
2002  3 18 8.264536
2002  3 19 6.870903
2002  3 20 7.204363
2002  3 21 7.087755
2002  3 22 1.122195
2002  3 23 0.042950
2002  3 24 3.611804
2002  3 25 5.476377
2002  3 26 6.739626
2002  3 27 5.752095
2002  3 28 7.348753
2002  3 29 7.380903
2002  3 30 7.899544
2002  3 31 6.213742
2002  4  1 7.198146
2002  4  2 9.496886
2002  4  3 8.284195
2002  4  4 6.690587
2002  4  5 0.034754
2002  4  6 3.720667
2002  4  7 4.659280
2002  4  8 4.138795
2002  4  9 6.971006
2002  4 10 8.145911
2002  4 11 10.057356
2002  4 12 9.972899
2002  4 13 10.213355
2002  4 14 11.635373
2002  4 15 15.666048
2002  4 16 17.597990
2002  4 17 17.114457
2002  4 18 16.781736
2002  4 19 15.332329
2002  4 20 12.217048
2002  4 21 8.142564
2002  4 22 7.510461
2002  4 23 8.245535
2002  4 24 9.334893
2002  4 25 5.371419
2002  4 26 2.616037
2002  4 27 2.402065
2002  4 28 5.008533
2002  4 29 5.568208
2002  4 30 4.655345
2002  5  1 5.343743
2002  5  2 6.250227
2002  5  3 6.409062
2002  5  4 5.437879
2002  5  5 6.192236
2002  5  6 8.024273
2002  5  7 8.190275
2002  5  8 5.415419
2002  5  9 5.701730
2002  5 10 5.582344
2002  5 11 4.929011
2002  5 12 4.651817
2002  5 13 4.579873
2002  5 14 3.864852
2002  5 15 5.025854
2002  5 16 5.082416
2002  5 17 3.298075
2002  5 18 2.382923
2002  5 19 -2.256149
2002  5 20 -1.924082
2002  5 21 0.940091
2002  5 22 4.107974
2002  5 23 4.370581
2002  5 24 4.580878
2002  5 25 3.654772
2002  5 26 3.718832
2002  5 27 4.903090
2002  5 28 6.076131
2002  5 29 7.724132
2002  5 30 8.628248
2002  5 31 9.084458
2002  6  1 9.135786
2002  6  2 8.953621
2002  6  3 7.620344
2002  6  4 6.442438
2002  6  5 6.514736
2002  6  6 6.524414
2002  6  7 6.737610
2002  6  8 6.040620
2002  6  9 6.944592
2002  6 10 6.902687
2002  6 11 6.344270
2002  6 12 5.542628
2002  6 13 4.350019
2002  6 14 4.330924
2002  6 15 2.528087
2002  6 16 2.084810
2002  6 17 2.955167
2002  6 18 4.514366
2002  6 19 5.169959
2002  6 20 5.294831
2002  6 21 5.683977
2002  6 22 6.384449
2002  6 23 6.485585
2002  6 24 6.605454
2002  6 25 7.000250
2002  6 26 6.699296
2002  6 27 5.746538
2002  6 28 6.292709
2002  6 29 9.274195
2002  6 30 9.216417
2002  7  1 8.313071
2002  7  2 8.121738
2002  7  3 7.390376
2002  7  4 7.614470
2002  7  5 7.050215
2002  7  6 6.161217
2002  7  7 5.655139
2002  7  8 5.586300
2002  7  9 5.793912
2002  7 10 5.712851
2002  7 11 3.305154
2002  7 12 1.657944
2002  7 13 2.892092
2002  7 14 4.487440
2002  7 15 5.771437
2002  7 16 7.339987
2002  7 17 7.149811
2002  7 18 6.367478
2002  7 19 6.023550
2002  7 20 7.467241
2002  7 21 7.576566
2002  7 22 6.976536
2002  7 23 5.399451
2002  7 24 4.097824
2002  7 25 4.704404
2002  7 26 5.203920
2002  7 27 4.729379
2002  7 28 4.965711
2002  7 29 5.414828
2002  7 30 6.042319
2002  7 31 6.887276
2002  8  1 6.689152
2002  8  2 6.035683
2002  8  3 5.917621
2002  8  4 5.974398
2002  8  5 5.924411
2002  8  6 5.144521
2002  8  7 4.229917
2002  8  8 3.532014
2002  8  9 3.518815
2002  8 10 3.393406
2002  8 11 5.258606
2002  8 12 6.459322
2002  8 13 6.921689
2002  8 14 7.878161
2002  8 15 8.016631
2002  8 16 6.696751
2002  8 17 6.757347
2002  8 18 5.957544
2002  8 19 6.345108
2002  8 20 4.697730
2002  8 21 4.224174
2002  8 22 4.927914
2002  8 23 5.609110
2002  8 24 5.986562
2002  8 25 5.754529
2002  8 26 4.454908
2002  8 27 4.056579
2002  8 28 3.079017
2002  8 29 2.812625
2002  8 30 2.984280
2002  8 31 4.525085
2002  9  1 5.173128
2002  9  2 5.598064
2002  9  3 6.387831
2002  9  4 7.099341
2002  9  5 6.936543
2002  9  6 7.919465
2002  9  7 9.443844
2002  9  8 10.221780
2002  9  9 10.127208
2002  9 10 10.762297
2002  9 11 9.455938
2002  9 12 6.154695
2002  9 13 5.170683
2002  9 14 5.799195
2002  9 15 5.550281
2002  9 16 6.774534
2002  9 17 7.712825
2002  9 18 7.024985
2002  9 19 6.639848
2002  9 20 7.420858
2002  9 21 7.210268
2002  9 22 5.929930
2002  9 23 4.537588
2002  9 24 2.247211
2002  9 25 3.201923
2002  9 26 3.722727
2002  9 27 4.320905
2002  9 28 4.681042
2002  9 29 7.050992
2002  9 30 9.609554
2002 10  1 9.826688
2002 10  2 9.443464
2002 10  3 8.619664
2002 10  4 7.564308
2002 10  5 7.732205
2002 10  6 6.927687
2002 10  7 5.433918
2002 10  8 3.944469
2002 10  9 2.404810
2002 10 10 4.691767
2002 10 11 7.499635
2002 10 12 7.211192
2002 10 13 4.289290
2002 10 14 2.377067
2002 10 15 1.329716
2002 10 16 -0.711913
2002 10 17 -1.571251
2002 10 18 1.707151
2002 10 19 3.998512
2002 10 20 1.769205
2002 10 21 2.514340
2002 10 22 0.894762
2002 10 23 1.120926
2002 10 24 0.556119
2002 10 25 -0.879929
2002 10 26 -0.105946
2002 10 27 0.915976
2002 10 28 1.941798
2002 10 29 3.278749
2002 10 30 2.420462
2002 10 31 0.148816
2002 11  1 -2.134789
2002 11  2 -2.099967
2002 11  3 -1.069748
2002 11  4 -0.695706
2002 11  5 0.447945
2002 11  6 2.414907
2002 11  7 9.710173
2002 11  8 10.831542
2002 11  9 8.821999
2002 11 10 9.922813
2002 11 11 10.764612
2002 11 12 9.174879
2002 11 13 6.318004
2002 11 14 6.605039
2002 11 15 4.810506
2002 11 16 3.983622
2002 11 17 4.218821
2002 11 18 8.134797
2002 11 19 7.178644
2002 11 20 7.637805
2002 11 21 7.702217
2002 11 22 7.074860
2002 11 23 10.166532
2002 11 24 4.996005
2002 11 25 5.211721
2002 11 26 4.316061
2002 11 27 2.259394
2002 11 28 7.337750
2002 11 29 9.188515
2002 11 30 7.648775
2002 12  1 6.374344
2002 12  2 7.990581
2002 12  3 5.032702
2002 12  4 2.316826
2002 12  5 -0.480817
2002 12  6 4.757003
2002 12  7 6.262028
2002 12  8 4.670590
2002 12  9 5.843102
2002 12 10 10.644128
2002 12 11 11.525040
2002 12 12 10.272602
2002 12 13 10.379942
2002 12 14 12.914541
2002 12 15 13.477321
2002 12 16 13.727294
2002 12 17 10.698403
2002 12 18 11.400528
2002 12 19 12.004894
2002 12 20 9.756442
2002 12 21 7.621057
2002 12 22 6.445864
2002 12 23 6.276821
2002 12 24 5.319396
2002 12 25 2.883189
2002 12 26 4.756606
2002 12 27 8.343612
2002 12 28 11.287041
2002 12 29 14.377265
2002 12 30 12.799673
2002 12 31 12.898189
2003  1  1 9.890703
2003  1  2 6.857065
2003  1  3 8.500626
2003  1  4 11.488195
2003  1  5 9.404554
2003  1  6 7.155538
2003  1  7 15.407528
2003  1  8 18.087104
2003  1  9 18.231244
2003  1 10 9.718530
2003  1 11 3.026627
2003  1 12 6.240603
2003  1 13 8.199641
2003  1 14 4.009510
2003  1 15 1.166998
2003  1 16 0.144832
2003  1 17 1.723122
2003  1 18 2.272029
2003  1 19 6.174236
2003  1 20 11.194497
2003  1 21 10.394512
2003  1 22 6.161088
2003  1 23 -2.543549
2003  1 24 -2.507062
2003  1 25 1.694305
2003  1 26 1.831407
2003  1 27 7.556575
2003  1 28 10.132378
2003  1 29 5.695984
2003  1 30 6.382078
2003  1 31 8.301976
2003  2  1 11.685452
2003  2  2 14.542615
2003  2  3 12.213779
2003  2  4 10.027419
2003  2  5 5.341475
2003  2  6 -0.008067
2003  2  7 -0.038343
2003  2  8 0.370601
2003  2  9 -0.218210
2003  2 10 0.561747
2003  2 11 3.341420
2003  2 12 4.610966
2003  2 13 5.271363
2003  2 14 7.048043
2003  2 15 7.687527
2003  2 16 7.315103
2003  2 17 4.492951
2003  2 18 5.321394
2003  2 19 6.186525
2003  2 20 8.521369
2003  2 21 10.008155
2003  2 22 8.565954
2003  2 23 7.052241
2003  2 24 3.509524
2003  2 25 3.840380
2003  2 26 0.522224
2003  2 27 0.837083
2003  2 28 2.548662
2003  3  1 3.826024
2003  3  2 3.983274
2003  3  3 1.523296
2003  3  4 2.463980
2003  3  5 4.196349
2003  3  6 5.131998
2003  3  7 4.565038
2003  3  8 7.790060
2003  3  9 9.018776
2003  3 10 5.683946
2003  3 11 4.139929
2003  3 12 8.834436
2003  3 13 9.990639
2003  3 14 12.015323
2003  3 15 14.985200
2003  3 16 15.351118
2003  3 17 14.908637
2003  3 18 14.095667
2003  3 19 9.554788
2003  3 20 8.880971
2003  3 21 9.033157
2003  3 22 9.416489
2003  3 23 14.091419
2003  3 24 14.013058
2003  3 25 11.737484
2003  3 26 10.543354
2003  3 27 7.694236
2003  3 28 8.933644
2003  3 29 9.874038
2003  3 30 7.294665
2003  3 31 12.423031
2003  4  1 14.634518
2003  4  2 15.186047
2003  4  3 13.685630
2003  4  4 10.562043
2003  4  5 7.232011
2003  4  6 4.100327
2003  4  7 2.835437
2003  4  8 3.268969
2003  4  9 7.858266
2003  4 10 10.524823
2003  4 11 9.782322
2003  4 12 10.564552
2003  4 13 15.060376
2003  4 14 17.329042
2003  4 15 17.040740
2003  4 16 14.936624
2003  4 17 10.525182
2003  4 18 5.471536
2003  4 19 6.898285
2003  4 20 8.223064
2003  4 21 7.715224
2003  4 22 5.433985
2003  4 23 5.969839
2003  4 24 6.525146
2003  4 25 5.708963
2003  4 26 6.466136
2003  4 27 7.711617
2003  4 28 8.519075
2003  4 29 8.616646
2003  4 30 6.661919
2003  5  1 7.332594
2003  5  2 7.117359
2003  5  3 5.273010
2003  5  4 4.822744
2003  5  5 5.127798
2003  5  6 5.869726
2003  5  7 5.046694
2003  5  8 4.958951
2003  5  9 6.075650
2003  5 10 6.765102
2003  5 11 5.884830
2003  5 12 4.508005
2003  5 13 3.151882
2003  5 14 4.228635
2003  5 15 3.818571
2003  5 16 3.654194
2003  5 17 3.773935
2003  5 18 4.567849
2003  5 19 5.565433
2003  5 20 6.257739
2003  5 21 4.544735
2003  5 22 0.766452
2003  5 23 1.033161
2003  5 24 0.875359
2003  5 25 2.091036
2003  5 26 2.998582
2003  5 27 4.506171
2003  5 28 5.368846
2003  5 29 5.949461
2003  5 30 7.982523
2003  5 31 5.586471
2003  6  1 2.210293
2003  6  2 1.721688
2003  6  3 1.723687
2003  6  4 0.896202
2003  6  5 1.510525
2003  6  6 2.391091
2003  6  7 1.452035
2003  6  8 0.891537
2003  6  9 1.839988
2003  6 10 2.420589
2003  6 11 2.491073
2003  6 12 2.643905
2003  6 13 2.197794
2003  6 14 3.085444
2003  6 15 4.410344
2003  6 16 5.567059
2003  6 17 5.055765
2003  6 18 4.245383
2003  6 19 3.178067
2003  6 20 2.529323
2003  6 21 3.987218
2003  6 22 4.041123
2003  6 23 4.783244
2003  6 24 6.099066
2003  6 25 7.458006
2003  6 26 7.224337
2003  6 27 6.655801
2003  6 28 3.322303
2003  6 29 2.321764
2003  6 30 2.842993
2003  7  1 3.898360
2003  7  2 6.101048
2003  7  3 6.234241
2003  7  4 6.621067
2003  7  5 5.795873
2003  7  6 5.325170
2003  7  7 5.035017
2003  7  8 3.943199
2003  7  9 3.805835
2003  7 10 2.501275
2003  7 11 2.199715
2003  7 12 1.241256
2003  7 13 2.475435
2003  7 14 4.386445
2003  7 15 4.025284
2003  7 16 4.175747
2003  7 17 6.119310
2003  7 18 5.863700
2003  7 19 5.324162
